FileName,Sentences,Label,text
Ses01M_impro01_F021,Do you know how long I've been working here? How long have you lived in California?,ang,DO YOU KNOW HOW LONG I'VE BEEN WORKING HERE . HOW  LONG HAVE YOU LIVED IN CALIFORNIA .
Ses01M_impro01_F022,"Maybe you never been to the D.M.V. before, maybe you should get back in line. You know what? sit in line again and if you get my number ask for different one.",ang,MAYBE YOU NEVER BEEN TO THE D M V BEFORE  MAYBE YOU SHOULD GET BACK IN LINE YOU KNOW  WHAT SIT IN LINE AGAIN AND IF YOU GET MY NUMBER . ASK FOR DIFFERENT ONE .
Ses01M_impro01_F024,Uh huh. I didn't come here get in yelling match either.,neu,UH HUH  I DIDN'T COME HERE GET IN YELLING MATCH EITHER .
Ses01M_impro01_F025,They don't pay me enough to deal people like you.,neu,THEY DON'T PAY ME ENOUGH TO DEAL PEOPLE LIKE YOU .
Ses01M_impro01_M003,"Yes, Jones.",neu,YES JONES .
Ses01M_impro01_M010,"No, I don't have a passport.",neu,NO I DON'T HAVE A PASSPORT .
Ses01M_impro01_M020,Did you even look at the form? I filled it out all these questions--,ang,DID YOU EVEN LOOK AT THE FORM I FILLED IT OUT ALL THESE QUESTIONS .
Ses01M_impro01_M025,I am not...I'm not getting to back that line.,ang,I AM NOT I'M NOT GETTING TO BACK THAT LINE .
Ses01M_impro01_M030,Why?,ang,WHY .
Ses01M_impro01_M031,"Why, because I'm sick of talking to you.",ang,WHY BECAUSE I'M SICK OF TALKING TO YOU .
Ses01M_impro01_M032,"'Cause you're obviously not talking to me, you're just yelling at me, berating me and telling me I can't fill out forms right.",ang,CAUSE YOU'RE OBVIOUSLY NOT TALKING TO ME YOU'RE JUST YELLING AT ME BERATING ME AND TELLING ME I CAN'T FILL OUT FORMS RIGHT .
Ses01M_impro02_F000,What's happening?,neu,WHAT'S HAPPENING .
Ses01M_impro02_F009,I don't even know what to tell you.,sad,I DON'T EVEN KNOW WHAT TO TELL YOU .
Ses01M_impro02_F010,What about the birthday party?,sad,WHAT ABOUT THE BIRTHDAY PARTY .
Ses01M_impro02_F013,You're going with the same ones?,sad,YOU'RE GOING WITH THE SAME ONES .
Ses01M_impro02_F015,It's not the same though.,sad,IT'S NOT THE . SAME THOUGH .
Ses01M_impro02_F017,Mm hmm. We'll build a bunker and never come out.,sad,MM HMM  WE'LL BUILD A BUNKER AND . NEVER COME OUT .
Ses01M_impro02_F019,Don't say that.,sad,DON'T SAY THAT .
Ses01M_impro02_M000,"Hey, Joy come in here.",neu,HEY JOY COME IN HERE .
Ses01M_impro02_M001,I have to go back.,sad,I HAVE TO GO BACK .
Ses01M_impro02_M002,I just got a letter I have to go back.,sad,I JUST GOT A LETTER I HAVE TO GO BACK .
Ses01M_impro02_M003,First thing tomorrow morning.,sad,FIRST THING TOMORROW MORNING .
Ses01M_impro02_M007,"The National Guard is I guess really spread thin and then everyone has to go. We all have to go back, my whole companies going back.",sad,THE NATIONAL GUARD IS I  GUESS REALLY SPREAD THIN AND THEN EVERYONE HAS TO GO WE ALL HAVE TO GO BACK MY WHOLE COMPANIES GOING BACK .
Ses01M_impro02_M009,"So yeah, we leave tomorrow...",sad,SO YEAH WE LEAVE TOMORROW .
Ses01M_impro02_M010,...we're all shipping out.,sad,WE'RE ALL SHIPPING OUT .
Ses01M_impro02_M011,I just got I feel like I'm in shock actually.,sad,I JUST GOT I FEEL LIKE I'M IN SHOCK ACTUALLY .
Ses01M_impro02_M012,I don't know.,sad,I DON'T KNOW .
Ses01M_impro02_M013,I guess you're just going to have to have it without me.,sad,I GUESS YOU'RE JUST GOING TO HAVE TO . HAVE IT WITHOUT ME .
Ses01M_impro02_M014,"Hey listen, it's going to be okay though, all right?",sad,HEY LISTEN IT'S GOING TO BE OKAY THOUGH ALL RIGHT .
Ses01M_impro02_M015,You're going to be fine.,sad,YOU'RE GOING TO BE FINE .
Ses01M_impro02_M016,"I'm going to be fine too, okay?",sad,I'M GOING TO BE FINE TOO OKAY .
Ses01M_impro02_M017,I know I have a good... I have a really good group of guys with me.,sad,I KNOW  I HAVE A GOOD  I HAVE A REALLY GOOD GROUP OF GUYS WITH ME .
Ses01M_impro02_M018,We're going to be okay.,sad,WE'RE GOING TO BE OKAY .
Ses01M_impro02_M019,Do promise me you're going to take a lot of pictures.,sad,DO PROMISE ME YOU'RE GOING TO TAKE A LOT OF PICTURES .
Ses01M_impro02_M020,I know.,sad,I KNOW .
Ses01M_impro02_M021,I just wish there was something I could do.,sad,I JUST WISH THERE WAS SOMETHING I COULD DO .
Ses01M_impro02_M022,Run away?,sad,RUN AWAY .
Ses01M_impro02_M023,"I really don't want to go, I don't want to go...",sad,I REALLY DON'T WANT TO GO  I DON'T  WANT TO GO .
Ses01M_impro02_M025,I love you.,sad,I LOVE YOU .
Ses01M_impro03_F002,Why?,exc,WHY .
Ses01M_impro03_F003,Is she on the run?,exc,IS SHE ON THE RUN .
Ses01M_impro03_F004,"Oh, she just needs to marry you.",exc,OH SHE JUST NEEDS TO MARRY  YOU .
Ses01M_impro03_F005,That's incredible. That's awesome. Where's she from? Maybe you can get a dual citizenship.,exc,THAT'S INCREDIBLE . THAT'S AWESOME WHERE'S SHE FROM MAYBE YOU CAN GET A DUAL CITIZENSHIP .
Ses01M_impro03_F006,That's so cool. Uh huh.,exc,THAT'S  SO COOL UH HUH .
Ses01M_impro03_F007,[LAUGHTER] Why did she pick you? Where were you?,exc,{LG} WHY DID  SHE PICK . YOU WHERE WERE YOU .
Ses01M_impro03_F008,You were at a party? And she's like hey. You seem unattached she's like.,exc,YOU WERE AT A  PARTY  AND SHE'S LIKE . HEY  YOU SEEM UNATTACHED SHE'S  LIKE .
Ses01M_impro03_F009,That's unbelievable... Yeah.,exc,THAT'S  UNBELIEVABLE  YEAH .
Ses01M_impro03_F010,Well I've known people who have done this before. Yeah. You just- it's really fun actually 'cause you have like a fake engagement party and all your friends come over and like...,exc,WELL I'VE KNOWN PEOPLE . WHO . HAVE DONE THIS BEFORE  YEAH  YOU JUST IT'S . REALLY FUN ACTUALLY CAUSE YOU HAVE LIKE A FAKE ENGAGEMENT PARTY . AND ALL YOUR FRIENDS COME OVER . AND LIKE .
Ses01M_impro03_F011,"Yeah. Yeah. And then yeah, and then you know like you could like you could do like like sock her for a lot of money",exc,YEAH  YEAH AND  THEN YEAH AND THEN YOU KNOW LIKE YOU COULD LIKE YOU COULD DO . LIKE . LIKE . SOCK HER FOR A LOT OF MONEY .
Ses01M_impro03_F012,"Like make her rent the apartment that you two have to live together in, you know. And you won't pay any rent or you pay like, a hundred bucks a month or something.",exc,LIKE MAKE HER RENT THE APARTMENT THAT YOU TWO HAVE TO LIVE TOGETHER IN  YOU KNOW  AND YOU WON'T PAY ANY RENT OR YOU PAY LIKE A HUNDRED BUCKS A MONTH OR SOMETHING .
Ses01M_impro03_F013,Yeah.,exc,YEAH .
Ses01M_impro03_F014,"Dude, you lucked out.",exc,DUDE YOU LUCKED OUT .
Ses01M_impro03_F015,"Yeah. My colors are blush and beige what is it, do you know?",exc,YEAH  MY COLORS ARE BLUSH AND BEIGE WHAT IS IT . DO YOU KNOW .
Ses01M_impro03_F016,Oh I don't know. [LAUGHTER],exc,OH I  DON'T KNOW {LG} .
Ses01M_impro03_F017,I don't know get it in cash.,neu,I DON'T KNOW . GET IT IN CASH .
Ses01M_impro03_F018,Yeah.,neu,YEAH .
Ses01M_impro03_F019,How exciting. You should have a wedding on the beach.,exc,HOW EXCITING  YOU SHOULD HAVE A WEDDING ON THE BEACH .
Ses01M_impro03_F020,"Yeah, at night.",exc,YEAH AT NIGHT .
Ses01M_impro03_F021,"Oh yeah, absolutely, absolutely.",neu,OH YEAH ABSOLUTELY ABSOLUTELY .
Ses01M_impro03_F022,How exciting. You should make her bring all your friends too.,exc,HOW . EXCITING . YOU SHOULD MAKE HER BRING ALL YOUR FRIENDS TOO .
Ses01M_impro03_F023,[GARBAGE] She's got to be loaded. fifty thousand dollars. That's incredible.,exc,{NS} . SHE'S GOT TO BE LOADED . FIFTY THOUSAND DOLLARS  THAT'S  INCREDIBLE .
Ses01M_impro03_F024,Incredible.,exc,INCREDIBLE .
Ses01M_impro03_F025,"you're a lucky, lucky, lucky man.",exc,YOU'RE A LUCKY LUCKY LUCKY MAN .
Ses01M_impro03_F026,"Oh, totally. Yeah.",exc,OH TOTALLY . YEAH .
Ses01M_impro03_M000,The craziest thing just happened to me.,exc,THE CRAZIEST THING JUST HAPPENED TO ME .
Ses01M_impro03_M001,This girl; she just offered me fifty thousand dollars to marry her.,exc,THIS . GIRL . SHE JUST OFFERED ME FIFTY THOUSAND DOLLARS TO MARRY HER .
Ses01M_impro03_M003,"Well, she's not a citizen so she wants to get a visa.",neu,WELL SHE'S NOT A CITIZEN  SO SHE WANTS TO GET A VISA .
Ses01M_impro03_M004,"No, no, no, no, no, no she just... she's not a citizen but she wants her visa, yeah. She's going to pay me fifty thousand dollars to marry her and stay married to her for two years.",exc,NO NO NO NO NO NO SHE JUST . SHE'S NOT A CITIZEN BUT SHE WANTS HER VISA YEAH  SHE'S GOING TO PAY ME FIFTY THOUSAND DOLLARS TO MARRY HER AND STAY MARRIED TO  HER . FOR  TWO YEARS .
Ses01M_impro03_M005,That's like twenty five thousand dollar a year for doing nothing. Isn't that awesome?,exc,THAT'S LIKE TWENTY FIVE THOUSAND DOLLAR A YEAR FOR DOING NOTHING . ISN'T THAT AWESOME .
Ses01M_impro03_M006,"She's actually from England, I think. Well she- she spoke English but she had an accent. I didn't even ask.",neu,SHE'S ACTUALLY FROM . ENGLAND I THINK WELL SHE SHE . SPOKE ENGLISH BUT SHE HAD AN ACCENT I DIDN'T EVEN  ASK .
Ses01M_impro03_M007,"Fifty thousand dollars. Fifty thousand dollars. I was just out... I just... she's - well, she's a friend of friend but like...",exc,FIFTY THOUSAND DOLLARS . FIFTY THOUSAND DOLLARS I  WAS JUST OUT I JUST . SHE'S WELL SHE'S A FRIEND OF FRIEND BUT LIKE .
Ses01M_impro03_M008,"Yeah. Can you believe that? Yeah, she's like hey, I'm like sure I'll do it, I don't care. Yeah. I'm like fifty thousand dollars, I'd totally do it for fifty thousand dollars. But the only thing is that's kind of like illegal. So like I could go to jail probably for a long if I get caught, but...",exc,YEAH . CAN YOU BELIEVE . THAT YEAH SHE'S LIKE HEY I'M LIKE SURE I'LL DO IT I DON'T CARE . YEAH I'M . LIKE FIFTY THOUSAND DOLLARS I'D TOTALLY DO IT FOR FIFTY THOUSAND DOLLARS . BUT THE ONLY THING IS THAT'S KIND OF LIKE ILLEGAL  SO  LIKE I COULD  GO TO JAIL PROBABLY FOR A LONG IF . I GET CAUGHT  BUT .
Ses01M_impro03_M010,It's like I'm really going to get married. We'll have like the whole thing.,exc,IT'S LIKE I'M REALLY GOING TO GET MARRIED WE'LL HAVE LIKE THE WHOLE THING .
Ses01M_impro03_M011,"Oh, good. [LAUGHTER]",exc,OH GOOD  {LG} .
Ses01M_impro03_M012,I know. What do you think I should-,exc,I KNOW WHAT DO YOU THINK I SHOULD .
Ses01M_impro03_M013,Oh good idea.,exc,OH GOOD . IDEA .
Ses01M_impro03_M014,Yeah. Make her like open the bank account and stuff too.,neu,YEAH MAKE HER LIKE . OPEN THE BANK ACCOUNT AND STUFF TOO .
Ses01M_impro03_M015,It's a good idea.,exc,IT'S A GOOD IDEA .
Ses01M_impro03_M016,I know. Also I get to like plan the wedding now too. That will be fun.,exc,I KNOW  ALSO I GET TO LIKE PLAN THE WEDDING NOW TOO THAT WILL BE FUN .
Ses01M_impro03_M017,"Something blue, something new, something... no I don't know. [LAUGHTER] So yeah, wonder if she's going to pay me up front but do you think it's bad though, do you think they're going to like track the money or something?",exc,SOMETHING BLUE SOMETHING NEW  SOMETHING . NO I DON'T KNOW {LG}  SO YEAH . WONDER IF SHE'S GOING TO PAY ME UP FRONT BUT DO YOU THINK IT'S BAD THOUGH DO YOU THINK THEY'RE GOING TO LIKE TRACK THE MONEY OR SOMETHING .
Ses01M_impro03_M018,Just cash hardcore.,neu,JUST CASH HARDCORE .
Ses01M_impro03_M019,What should we do? Where should we get married? We should have party.,exc,WHAT SHOULD WE DO WHERE SHOULD WE GET MARRIED . WE SHOULD HAVE PARTY .
Ses01M_impro03_M020,"Yeah, like a big like- A wedding on the beach, that would be nice.",exc,YEAH  LIKE A  BIG LIKE . A WEDDING ON THE BEACH THAT WOULD BE . NICE .
Ses01M_impro03_M021,And then we can honeymoon. I want to go tropical though like Bahamas- --or like Tahiti or something. I just want to like beach and like drink.,neu,AND THEN WE CAN HONEYMOON . I WANT TO GO TROPICAL THOUGH LIKE BAHAMAS OR LIKE TAHITI OR SOMETHING . I JUST WANT TO LIKE BEACH  AND . LIKE . DRINK .
Ses01M_impro03_M022,I'll make her pay for that. I hear she's like totally wealthy. She's like royalty- --or something like and- --whatever like removed or something but yeah.,exc,I'LL MAKE HER PAY FOR THAT I HEAR SHE'S LIKE TOTALLY . WEALTHY SHE'S LIKE . ROYALTY OR SOMETHING LIKE . AND  WHATEVER LIKE REMOVED OR SOMETHING BUT YEAH .
Ses01M_impro03_M023,I'm going to marry a blue blood. [LAUGHTER],exc,I'M GOING TO MARRY A BLUE BLOOD . {LG} .
Ses01M_impro03_M024,Will you help me plan?,exc,WILL YOU HELP ME PLAN .
Ses01M_impro04_F000,You seem kind of down.,neu,YOU SEEM KIND OF DOWN .
Ses01M_impro04_F002,What do you mean?,neu,WHAT DO YOU MEAN .
Ses01M_impro04_F003,There's a lot of people looking for jobs.,neu,THERE'S A LOT OF PEOPLE LOOKING FOR JOBS .
Ses01M_impro04_F004,"I don't know, I mean, I just don't think...",neu,I DON'T KNOW I MEAN I JUST DON'T THINK .
Ses01M_impro04_F005,Did you ever think it might be your attitude that's...,neu,DID YOU EVER THINK IT MIGHT BE YOUR  ATTITUDE . THAT'S .
Ses01M_impro04_F006,"I don't know just sometimes you get kind of... No, I'm not saying that. I just--",neu,I DON'T KNOW JUST  SOMETIMES YOU GET KIND OF NO  I'M NOT SAYING THAT I JUST .
Ses01M_impro04_F007,...has anyone ever just said anything like that to you before?,neu,HAS ANYONE EVER JUST SAID ANYTHING LIKE THAT TO YOU  BEFORE .
Ses01M_impro04_F008,"Right, sure.",neu,RIGHT SURE .
Ses01M_impro04_F009,"But I mean you kind of got to, you got to fake it 'til you feel it, right?",neu,BUT I MEAN YOU  KIND OF . GOT TO YOU GOT TO FAKE IT TIL YOU FEEL IT RIGHT .
Ses01M_impro04_F010,I'm just saying that if I was looking to hire somebody in the--or kind of... No. No. No.,neu,I'M JUST SAYING THAT IF I WAS LOOKING TO HIRE SOMEBODY IN THE  OR KIND  OF . NO NO NO .
Ses01M_impro04_F011,No. I'm just saying though that if I was a person who was hiring somebody I-- --would not hire someone who was angry or upset.,neu,NO  I'M JUST SAYING THOUGH . THAT IF I WAS A  PERSON WHO WAS HIRING SOMEBODY I . WOULD NOT HIRE SOMEONE WHO WAS  ANGRY  OR . UPSET .
Ses01M_impro04_F012,No.,neu,NO .
Ses01M_impro04_F013,"Well, you know a little. If you were to listen to--",neu,WELL . YOU KNOW  A LITTLE . IF YOU WERE TO LISTEN TO .
Ses01M_impro04_F014,I just don't want you to fly off the handle.,neu,I JUST DON'T WANT YOU TO FLY OFF THE HANDLE .
Ses01M_impro04_F015,You kind of have a short fuse.,neu,YOU KIND OF HAVE A SHORT . FUSE .
Ses01M_impro04_F016,Yeah.,neu,YEAH .
Ses01M_impro04_F017,"Like this, right now we're trying have a conversation.",neu,LIKE  THIS RIGHT NOW WE'RE TRYING HAVE A CONVERSATION .
Ses01M_impro04_F018,We're trying to have a conversation and you seem extremely hostile. You keep cutting me off.,neu,WE'RE TRYING TO HAVE A CONVERSATION AND YOU SEEM EXTREMELY HOSTILE YOU  KEEP CUTTING . ME OFF .
Ses01M_impro04_F019,I can't finish the sentence with you without you jumping in...,neu,I CAN'T FINISH THE SENTENCE WITH YOU WITHOUT YOU JUMPING IN .
Ses01M_impro04_F020,...and you're always right.,neu,AND YOU'RE ALWAYS RIGHT .
Ses01M_impro04_F021,You have an excuse for everything.,neu,YOU HAVE AN EXCUSE FOR EVERYTHING .
Ses01M_impro04_F022,I'm just saying that maybe you should take in some information before you produce more of your own.,neu,I'M JUST SAYING THAT MAYBE YOU SHOULD . TAKE IN SOME INFORMATION BEFORE YOU PRODUCE MORE OF YOUR OWN .
Ses01M_impro04_F023,[BREATHING],neu,{BR} .
Ses01M_impro04_F025,"Well, what kind of field are you looking to go into?",neu,WELL WHAT KIND OF FIELD ARE YOU LOOKING TO GO INTO .
Ses01M_impro04_M014,What?,ang,WHAT .
Ses01M_impro04_M018,"Okay. Okay no, no, no, no okay no, I need to hear this more. Come on, bring it.",ang,OKAY OKAY NO NO NO NO OKAY NO I NEED TO HEAR THIS MORE COME ON BRING IT .
Ses01M_impro04_M023,I'm like a sponge I'm like soaked up with all this information for like three years I'm just dying for a job to like put it in to.,ang,I'M LIKE A SPONGE I'M LIKE SOAKED UP WITH ALL THIS INFORMATION FOR LIKE THREE YEARS I'M JUST DYING FOR A JOB TO LIKE PUT IT IN TO .
Ses01M_impro04_M025,That's it.,neu,THAT'S IT .
Ses01M_impro05_F000,Can I help you?,neu,CAN I HELP YOU .
Ses01M_impro05_F001,I need a little more information.,neu,I NEED A LITTLE MORE INFORMATION .
Ses01M_impro05_F002,What- What flight did you come in on?,neu,WHAT . WHAT FLIGHT DID YOU COME IN ON .
Ses01M_impro05_F003,Georgia?,neu,GEORGIA .
Ses01M_impro05_F004,"There's no need for you to raise your voice, sir.",neu,THERE'S NO NEED  FOR YOU TO RAISE YOUR VOICE SIR .
Ses01M_impro05_F005,I've been college educated.,neu,I'VE BEEN COLLEGE EDUCATED .
Ses01M_impro05_F006,I speak your language.,neu,I SPEAK  YOUR LANGUAGE .
Ses01M_impro05_F007,I'm just saying you don't need to talk to me like I-,neu,I'M JUST SAYING YOU DON'T NEED TO TALK TO ME LIKE . I .
Ses01M_impro05_F011,"Details, Details. Well, anyhow can I--",neu,DETAILS DETAILS . WELL ANYHOW  CAN I .
Ses01M_impro05_F012,so you flew in from Atlanta...,neu,SO YOU FLEW IN FROM ATLANTA .
Ses01M_impro05_F013,Four...Four hours ago.,neu,FOUR . FOUR HOURS AGO .
Ses01M_impro05_F014,Do you have any i-?,neu,DO YOU HAVE ANY I .
Ses01M_impro05_F015,I wouldn't let you? I was not in Atlanta. I was not in Atlanta.,neu,I  WOULDN'T LET YOU I WAS NOT IN ATLANTA I WAS NOT IN ATLANTA .
Ses01M_impro05_F016,I had nothing to do with the boarding attendance. I'm sorry that your seat was wherever it was.,neu,I HAD NOTHING TO DO WITH THE BOARDING ATTENDANCE  I'M SORRY THAT YOUR SEAT WAS . WHEREVER IT WAS .
Ses01M_impro05_F017,"I have some unfortunate news, uh, that your bag isn't going to be--",neu,I HAVE SOME UNFORTUNATE NEWS . UH THAT YOUR BAG ISN'T GOING TO BE .
Ses01M_impro05_F018,--arriving any time soon.,neu,ARRIVING ANY TIME SOON .
Ses01M_impro05_F019,I'm really sorry to tell you this but...,neu,I'M REALLY SORRY TO TELL YOU THIS BUT .
Ses01M_impro05_F020,It's not. I can offer you fifty dollars and a reimbursement gift cards for our airline...,neu,IT'S NOT I CAN OFFER YOU FIFTY DOLLARS  AND A REIMBURSEMENT GIFT CARDS FOR  OUR AIRLINE .
Ses01M_impro05_F021,...and your future...,neu,AND YOUR FUTURE .
Ses01M_impro05_F022,No.,neu,NO .
Ses01M_impro05_F023,Yes.,neu,YES .
Ses01M_impro05_F024,We've actually...,neu,WE'VE ACTUALLY .
Ses01M_impro05_F025,They do as matter of fact. We don't like to publicize it because,neu,THEY DO AS MATTER OF FACT . WE DON'T LIKE TO PUBLICIZE IT BECAUSE .
Ses01M_impro05_F026,people wouldn't Fly our airline.,neu,PEOPLE WOULDN'T  FLY OUR AIRLINE .
Ses01M_impro05_F027,What was that?,neu,WHAT . WAS THAT .
Ses01M_impro05_F028,That's unfortunate.,neu,THAT'S UNFORTUNATE .
Ses01M_impro05_F029,That's too bad.,neu,THAT'S TOO BAD .
Ses01M_impro05_F030,I wish I could give it to you.,neu,I WISH I COULD GIVE IT . TO YOU .
Ses01M_impro05_F031,I wish I-,neu,I WISH I .
Ses01M_impro05_F032,That's not - no.,neu,THAT'S . NOT NO .
Ses01M_impro05_F033,No.,neu,NO .
Ses01M_impro05_F034,We have plenty of aggressive searching going on it's not there. Someone's taken it.,neu,WE HAVE PLENTY OF AGGRESSIVE SEARCHING GOING ON IT'S NOT  THERE SOMEONE'S TAKEN  IT .
Ses01M_impro05_M004,Are you insinuating that I don't have a college education and that- for some reason that makes you a better person than I am?,ang,ARE YOU INSINUATING THAT I DON'T HAVE A COLLEGE EDUCATION AND THAT FOR SOME REASON THAT MAKES YOU A BETTER PERSON THAN I AM .
Ses01M_impro05_M005,"Listen, shut your smug mouth, okay? I don't need that.",ang,LISTEN SHUT YOUR SMUG MOUTH OKAY I DON'T NEED THAT .
Ses01M_impro05_M006,I've been sitting here for four hours.,ang,I'VE BEEN SITTING HERE FOR  FOUR HOURS .
Ses01M_impro05_M007,You people have just been tossing me around like a used hanky.,ang,YOU PEOPLE HAVE JUST BEEN TOSSING ME AROUND LIKE A USED . HANKY .
Ses01M_impro05_M008,You work here.,ang,YOU WORK HERE .
Ses01M_impro05_M015,Okay.,neu,OKAY .
Ses01M_impro05_M020,Probably people that work for your company huh?,ang,PROBABLY PEOPLE THAT WORK FOR YOUR COMPANY HUH .
Ses01M_impro05_M021,Do you know what was in that little bag that I could have just easily put in overhead compartment but no I had to check?,ang,DO YOU KNOW WHAT WAS IN THAT LITTLE BAG  THAT I COULD HAVE JUST EASILY PUT IN OVERHEAD COMPARTMENT BUT NO I HAD TO CHECK .
